date,drug_id,drug_name,region,units_sold,moving_avg_sales_7d,price_per_unit,manufacturer,dosage_form,disease_name,region_disease_cases,google_trend_score,season,stock_available,lead_time_days,supplier_id,pending_orders,warehouse_id,auto_reorder_level,temperature,humidity,pollution_index,event_flag
2025-02-13,208,Doxycycline,North,144,153,5.06,PharmaH,Capsule,Fever,38,48,Summer,448,3,2,39,1,100,23.1,54,156,0
2025-02-13,209,Aspirin,North,214,202,21.18,PharmaI,Tablet,Cold,20,77,Summer,315,6,4,23,2,100,24.4,49,96,0
2025-02-13,210,Omeprazole,South,137,149.142857142857,28.58,PharmaJ,Capsule,Acidity,91,70,Summer,424,5,4,20,2,100,28.6,82,156,0
2025-02-14,201,Paracetamol,North,186,203.857142857143,6.25,PharmaA,Tablet,Flu,195,50,Winter,172,5,2,57,2,100,27.9,36,103,0
2025-02-14,202,Amoxicillin,North,161,158.428571428571,7.39,PharmaB,Capsule,Infection,193,70,Summer,321,4,1,20,2,100,29.1,73,91,0
2025-02-14,203,Ibuprofen,North,192,196.857142857143,23.73,PharmaC,Syrup,Pain,217,62,Winter,157,2,3,1,2,100,17.2,86,148,0
2025-02-14,204,Cetirizine,South,161,153.142857142857,14.33,PharmaD,Injection,Allergy,109,43,Winter,489,4,4,42,1,100,25.3,42,139,1
2025-02-14,205,Azithromycin,North,168,191.142857142857,19.32,PharmaE,Tablet,Bacterial Infection,219,62,Summer,456,2,2,79,2,100,34.3,71,102,0
2025-02-14,206,Metformin,North,165,149,16.97,PharmaF,Tablet,Diabetes,105,49,Summer,457,6,5,68,1,100,30.2,33,59,0
2025-02-14,207,Loratadine,South,175,192.428571428571,25.82,PharmaG,Syrup,Hay Fever,66,92,Winter,477,3,2,54,1,100,18.5,51,59,0
2025-02-14,208,Doxycycline,North,161,154.571428571429,15.84,PharmaH,Capsule,Fever,243,93,Summer,95,7,3,63,1,100,26.5,48,92,0
2025-02-14,209,Aspirin,South,216,202,17.01,PharmaI,Tablet,Cold,215,50,Winter,473,4,2,23,1,100,26,69,82,0
2025-02-14,210,Omeprazole,South,154,152.571428571429,6.38,PharmaJ,Capsule,Acidity,159,83,Winter,203,3,4,9,1,100,27.1,56,168,0
2025-02-15,201,Paracetamol,South,185,202.714285714286,13.88,PharmaA,Tablet,Flu,28,76,Winter,388,6,1,53,1,100,30.6,54,168,0
2025-02-15,202,Amoxicillin,South,164,158.428571428571,9.54,PharmaB,Capsule,Infection,74,31,Summer,428,6,4,15,2,100,25.7,41,95,0
2025-02-15,203,Ibuprofen,South,210,198.428571428571,29.44,PharmaC,Syrup,Pain,74,67,Summer,169,3,4,50,2,100,19.9,62,154,1
2025-02-15,204,Cetirizine,North,162,153.142857142857,24.62,PharmaD,Injection,Allergy,192,90,Summer,465,6,1,57,2,100,22.4,56,63,1
2025-02-15,205,Azithromycin,North,206,194.142857142857,16.41,PharmaE,Tablet,Bacterial Infection,227,58,Winter,94,6,2,85,2,100,20.5,74,177,1
2025-02-15,206,Metformin,South,131,148.285714285714,5.64,PharmaF,Tablet,Diabetes,142,54,Winter,356,4,1,27,2,100,21.1,82,113,0
2025-02-15,207,Loratadine,North,181,188.142857142857,25.22,PharmaG,Syrup,Hay Fever,178,68,Winter,303,2,4,21,1,100,20.5,79,194,1
2025-02-15,208,Doxycycline,North,145,154.285714285714,19.96,PharmaH,Capsule,Fever,128,60,Winter,247,4,5,37,2,100,28.5,51,189,0
2025-02-15,209,Aspirin,North,202,204.857142857143,24.14,PharmaI,Tablet,Cold,198,96,Winter,345,3,2,82,1,100,29.7,60,176,1
2025-02-15,210,Omeprazole,South,142,152.571428571429,28.23,PharmaJ,Capsule,Acidity,124,57,Winter,286,6,3,32,1,100,20.1,50,197,0
2025-02-16,201,Paracetamol,North,216,205,22.98,PharmaA,Tablet,Flu,208,34,Winter,165,3,5,3,1,100,31.7,67,138,0
2025-02-16,202,Amoxicillin,North,158,157.857142857143,26.31,PharmaB,Capsule,Infection,70,67,Summer,279,7,1,60,1,100,20.8,72,175,0
2025-02-16,203,Ibuprofen,South,199,201.714285714286,14.95,PharmaC,Syrup,Pain,103,75,Winter,479,4,2,85,2,100,25.9,42,61,0
2025-02-16,204,Cetirizine,South,110,149.714285714286,9.65,PharmaD,Injection,Allergy,32,77,Summer,332,2,2,41,2,100,33,45,90,0
2025-02-16,205,Azithromycin,North,205,195.428571428571,24.95,PharmaE,Tablet,Bacterial Infection,180,81,Summer,370,2,4,23,2,100,19.3,62,91,0
2025-02-16,206,Metformin,North,148,147.857142857143,12.31,PharmaF,Tablet,Diabetes,187,80,Winter,402,4,5,60,2,100,24.6,39,161,0
2025-02-16,207,Loratadine,South,202,189.285714285714,23.39,PharmaG,Syrup,Hay Fever,156,73,Summer,175,2,3,83,1,100,28.2,47,114,1
2025-02-16,208,Doxycycline,South,143,153,21.65,PharmaH,Capsule,Fever,110,38,Winter,254,7,1,40,1,100,25,41,168,0
2025-02-16,209,Aspirin,North,188,206.285714285714,28.35,PharmaI,Tablet,Cold,123,75,Winter,367,3,2,49,2,100,26.6,58,67,0
2025-02-16,210,Omeprazole,South,143,149.571428571429,18.39,PharmaJ,Capsule,Acidity,142,58,Winter,341,6,5,3,1,100,28.5,62,87,1
2025-02-17,201,Paracetamol,South,190,201.714285714286,14.11,PharmaA,Tablet,Flu,64,59,Winter,228,3,5,22,2,100,32,46,185,0
2025-02-17,202,Amoxicillin,South,139,160.142857142857,29.13,PharmaB,Capsule,Infection,188,73,Winter,314,6,5,51,2,100,31.5,32,175,1
2025-02-17,203,Ibuprofen,North,190,198.714285714286,11.78,PharmaC,Syrup,Pain,161,62,Winter,118,5,4,35,2,100,24.8,65,195,0
2025-02-17,204,Cetirizine,South,151,150.285714285714,21.62,PharmaD,Injection,Allergy,72,72,Summer,78,4,1,46,1,100,15.8,61,114,1
2025-02-17,205,Azithromycin,South,203,197.142857142857,9.64,PharmaE,Tablet,Bacterial Infection,127,79,Summer,379,3,3,40,2,100,29.9,61,98,0
2025-02-17,206,Metformin,South,142,147.857142857143,24.11,PharmaF,Tablet,Diabetes,94,51,Summer,478,2,5,24,1,100,31.5,80,199,1
2025-02-17,207,Loratadine,North,201,188.714285714286,17.16,PharmaG,Syrup,Hay Fever,61,58,Summer,267,7,2,91,2,100,22.3,62,95,0
2025-02-17,208,Doxycycline,South,164,156.714285714286,25.8,PharmaH,Capsule,Fever,127,86,Summer,321,4,5,59,1,100,26.2,57,152,1
2025-02-17,209,Aspirin,South,184,201.571428571429,20.11,PharmaI,Tablet,Cold,227,63,Summer,187,7,2,70,1,100,22.2,74,169,0
2025-02-17,210,Omeprazole,South,165,150,10.31,PharmaJ,Capsule,Acidity,43,62,Summer,474,6,2,20,2,100,15.7,33,108,0
2025-02-18,201,Paracetamol,South,175,195.428571428571,10.41,PharmaA,Tablet,Flu,186,31,Winter,168,2,1,45,1,100,18.4,74,158,0
2025-02-18,202,Amoxicillin,South,167,158.428571428571,13.96,PharmaB,Capsule,Infection,209,81,Summer,142,5,3,6,2,100,15.8,88,73,0
2025-02-18,203,Ibuprofen,South,189,198.571428571429,29.24,PharmaC,Syrup,Pain,129,79,Summer,484,6,3,60,2,100,26,88,160,1
2025-02-18,204,Cetirizine,North,169,154.571428571429,27.36,PharmaD,Injection,Allergy,36,95,Summer,489,3,5,35,2,100,28.7,68,127,0
2025-02-18,205,Azithromycin,South,215,199.142857142857,26.8,PharmaE,Tablet,Bacterial Infection,100,58,Summer,84,5,3,29,1,100,20.4,51,53,0
2025-02-18,206,Metformin,North,154,148.428571428571,9.62,PharmaF,Tablet,Diabetes,202,57,Winter,415,3,3,88,2,100,18.9,82,166,0
2025-02-18,207,Loratadine,North,185,187.142857142857,19.19,PharmaG,Syrup,Hay Fever,54,40,Winter,141,5,3,87,2,100,26.5,46,114,0
2025-02-18,208,Doxycycline,North,147,151.428571428571,13.37,PharmaH,Capsule,Fever,57,71,Winter,114,2,3,57,1,100,17.5,46,80,0
2025-02-18,209,Aspirin,South,223,206.142857142857,26.24,PharmaI,Tablet,Cold,175,82,Summer,82,6,4,85,2,100,30,74,63,1
2025-02-18,210,Omeprazole,North,165,149.857142857143,11.77,PharmaJ,Capsule,Acidity,88,80,Summer,228,4,5,43,1,100,24.3,73,173,1
2025-02-19,201,Paracetamol,South,186,194.142857142857,16.01,PharmaA,Tablet,Flu,56,97,Winter,341,5,3,71,1,100,18.3,47,162,0
2025-02-19,202,Amoxicillin,North,155,157.571428571429,16.48,PharmaB,Capsule,Infection,65,74,Winter,214,5,4,25,2,100,21,44,160,1
2025-02-19,203,Ibuprofen,South,185,194.142857142857,19.01,PharmaC,Syrup,Pain,83,53,Summer,276,2,1,11,2,100,31.5,44,185,1
2025-02-19,204,Cetirizine,North,139,150.428571428571,24.61,PharmaD,Injection,Allergy,217,86,Winter,56,6,1,80,2,100,17.1,87,87,1
2025-02-19,205,Azithromycin,South,196,197.285714285714,10.35,PharmaE,Tablet,Bacterial Infection,137,46,Winter,273,3,1,41,2,100,25.4,89,179,1
2025-02-19,206,Metformin,South,155,149.428571428571,19.55,PharmaF,Tablet,Diabetes,35,83,Summer,496,6,1,76,2,100,26.1,37,190,1
2025-02-19,207,Loratadine,North,218,189.428571428571,18.57,PharmaG,Syrup,Hay Fever,165,75,Summer,259,5,1,33,2,100,19.1,48,137,0
2025-02-19,208,Doxycycline,North,166,152.857142857143,23.49,PharmaH,Capsule,Fever,93,96,Winter,390,3,5,41,2,100,23.1,37,188,1
2025-02-19,209,Aspirin,North,200,203.857142857143,25,PharmaI,Tablet,Cold,138,86,Summer,467,3,5,79,2,100,25.4,33,80,1
2025-02-19,210,Omeprazole,North,144,150,14.26,PharmaJ,Capsule,Acidity,155,63,Summer,127,4,1,28,2,100,33.2,51,152,1
2025-02-20,201,Paracetamol,South,196,190.571428571429,12.2,PharmaA,Tablet,Flu,172,66,Summer,219,7,5,13,2,100,27,61,74,0
2025-02-20,202,Amoxicillin,North,131,153.571428571429,20.85,PharmaB,Capsule,Infection,96,30,Winter,233,5,1,53,2,100,33.8,44,188,1
2025-02-20,203,Ibuprofen,North,195,194.285714285714,24.29,PharmaC,Syrup,Pain,164,67,Summer,363,6,2,89,1,100,15.7,77,80,1
2025-02-20,204,Cetirizine,South,163,150.714285714286,15.98,PharmaD,Injection,Allergy,182,91,Summer,435,5,2,86,2,100,32.1,47,161,0
2025-02-20,205,Azithromycin,South,168,194.428571428571,22.91,PharmaE,Tablet,Bacterial Infection,187,55,Summer,170,7,2,59,2,100,29.7,76,92,1
2025-02-20,206,Metformin,South,148,149,24.09,PharmaF,Tablet,Diabetes,242,76,Summer,399,5,1,96,2,100,18.8,79,166,1
2025-02-20,207,Loratadine,South,203,195,8.07,PharmaG,Syrup,Hay Fever,233,94,Winter,377,5,5,22,1,100,19.4,32,50,0
2025-02-20,208,Doxycycline,South,153,154.142857142857,20.06,PharmaH,Capsule,Fever,69,89,Summer,253,2,2,98,2,100,20.1,36,162,1
2025-02-20,209,Aspirin,South,200,201.857142857143,10.59,PharmaI,Tablet,Cold,177,57,Winter,244,4,5,41,1,100,31.8,87,90,0
2025-02-20,210,Omeprazole,South,141,150.571428571429,23.57,PharmaJ,Capsule,Acidity,176,99,Summer,313,3,2,44,2,100,18.5,65,124,0
2025-02-21,201,Paracetamol,South,172,188.571428571429,12.71,PharmaA,Tablet,Flu,117,66,Winter,318,4,1,11,2,100,30.3,49,63,0
2025-02-21,202,Amoxicillin,South,163,153.857142857143,14.48,PharmaB,Capsule,Infection,180,35,Winter,57,3,5,47,2,100,30.4,89,174,0
2025-02-21,203,Ibuprofen,South,203,195.857142857143,25.14,PharmaC,Syrup,Pain,191,62,Summer,283,6,5,59,2,100,18.4,62,123,0
2025-02-21,204,Cetirizine,South,137,147.285714285714,29.45,PharmaD,Injection,Allergy,221,96,Winter,87,4,3,55,2,100,34.6,70,198,0
2025-02-21,205,Azithromycin,South,181,196.285714285714,7.98,PharmaE,Tablet,Bacterial Infection,134,79,Winter,248,3,4,71,2,100,17.7,87,87,0
2025-02-21,206,Metformin,South,129,143.857142857143,22.82,PharmaF,Tablet,Diabetes,221,70,Winter,194,3,4,21,1,100,29.5,89,52,1
2025-02-21,207,Loratadine,South,214,200.571428571429,5.69,PharmaG,Syrup,Hay Fever,236,45,Summer,86,3,3,41,2,100,29.3,47,80,1
2025-02-21,208,Doxycycline,North,143,151.571428571429,24.93,PharmaH,Capsule,Fever,111,84,Winter,418,7,5,1,1,100,21.5,88,132,1
2025-02-21,209,Aspirin,South,210,201,13.26,PharmaI,Tablet,Cold,174,34,Summer,322,5,3,38,1,100,25,84,101,0
2025-02-21,210,Omeprazole,North,139,148.428571428571,12.07,PharmaJ,Capsule,Acidity,27,99,Winter,218,4,3,42,1,100,32,76,77,0
2025-02-22,201,Paracetamol,North,210,192.142857142857,17.24,PharmaA,Tablet,Flu,58,62,Summer,257,3,2,68,2,100,27.6,38,87,1
2025-02-22,202,Amoxicillin,North,154,152.428571428571,22.67,PharmaB,Capsule,Infection,50,61,Winter,173,3,3,82,1,100,25.8,32,187,0
2025-02-22,203,Ibuprofen,North,197,194,17.43,PharmaC,Syrup,Pain,202,78,Winter,295,5,5,61,2,100,21.1,72,141,1
2025-02-22,204,Cetirizine,South,144,144.714285714286,7.44,PharmaD,Injection,Allergy,48,75,Summer,494,4,2,71,2,100,22.6,87,101,1
2025-02-22,205,Azithromycin,South,221,198.428571428571,11.6,PharmaE,Tablet,Bacterial Infection,43,87,Winter,362,2,5,26,1,100,33.4,41,153,1
2025-02-22,206,Metformin,South,150,146.571428571429,5.82,PharmaF,Tablet,Diabetes,126,92,Summer,178,7,2,57,1,100,20.7,47,185,1
2025-02-22,207,Loratadine,North,167,198.571428571429,20.61,PharmaG,Syrup,Hay Fever,137,37,Winter,133,7,5,62,1,100,27.5,73,144,1
2025-02-22,208,Doxycycline,North,158,153.428571428571,29.79,PharmaH,Capsule,Fever,248,79,Summer,354,3,2,99,2,100,16.9,34,52,0
2025-02-22,209,Aspirin,South,226,204.428571428571,5.47,PharmaI,Tablet,Cold,159,48,Winter,180,6,3,80,1,100,25.4,76,101,0
2025-02-22,210,Omeprazole,South,140,148.142857142857,18.18,PharmaJ,Capsule,Acidity,109,87,Winter,324,3,5,72,1,100,17.2,49,149,1
2025-02-23,201,Paracetamol,North,187,188,28.66,PharmaA,Tablet,Flu,112,85,Summer,63,6,3,98,1,100,18,66,54,1
2025-02-23,202,Amoxicillin,South,160,152.714285714286,6.67,PharmaB,Capsule,Infection,249,72,Winter,493,6,2,41,2,100,23.9,65,53,1
2025-02-23,203,Ibuprofen,North,204,194.714285714286,20.04,PharmaC,Syrup,Pain,170,84,Winter,433,3,2,73,2,100,25.7,76,73,1
2025-02-23,204,Cetirizine,North,165,152.571428571429,25.83,PharmaD,Injection,Allergy,66,74,Summer,350,3,5,92,1,100,16.3,32,86,0
2025-02-23,205,Azithromycin,North,209,199,25.5,PharmaE,Tablet,Bacterial Infection,64,34,Winter,295,4,2,19,2,100,33,53,103,1
2025-02-23,206,Metformin,North,165,149,10.9,PharmaF,Tablet,Diabetes,139,48,Winter,255,4,5,84,1,100,17.6,66,129,0
2025-02-23,207,Loratadine,North,208,199.428571428571,8.05,PharmaG,Syrup,Hay Fever,221,53,Summer,87,7,4,92,2,100,17.2,86,168,1
2025-02-23,208,Doxycycline,South,168,157,7.09,PharmaH,Capsule,Fever,79,35,Winter,262,7,2,70,2,100,32.7,53,96,0
2025-02-23,209,Aspirin,South,214,208.142857142857,14.59,PharmaI,Tablet,Cold,96,73,Summer,255,6,4,31,1,100,29.9,80,130,1
2025-02-23,210,Omeprazole,South,135,147,29.94,PharmaJ,Capsule,Acidity,121,61,Winter,443,4,4,76,1,100,26,51,136,1
2025-02-24,201,Paracetamol,South,220,192.285714285714,27.76,PharmaA,Tablet,Flu,166,48,Winter,226,5,2,35,1,100,26.7,61,183,1
2025-02-24,202,Amoxicillin,South,160,155.714285714286,18.05,PharmaB,Capsule,Infection,226,63,Summer,430,4,5,70,1,100,24.1,83,82,0
2025-02-24,203,Ibuprofen,North,202,196.428571428571,24.54,PharmaC,Syrup,Pain,183,55,Winter,134,6,2,69,2,100,24.6,64,121,1
2025-02-24,204,Cetirizine,South,145,151.714285714286,5.25,PharmaD,Injection,Allergy,59,35,Winter,359,4,5,73,2,100,24.8,55,51,1
2025-02-24,205,Azithromycin,North,193,197.571428571429,5.88,PharmaE,Tablet,Bacterial Infection,47,50,Summer,226,4,1,12,1,100,26.5,65,99,0
2025-02-24,206,Metformin,South,139,148.571428571429,24.1,PharmaF,Tablet,Diabetes,149,66,Summer,350,2,2,83,2,100,34.9,42,71,1
2025-02-24,207,Loratadine,South,208,200.428571428571,27.79,PharmaG,Syrup,Hay Fever,41,66,Summer,71,4,4,91,2,100,18.6,59,184,1
2025-02-24,208,Doxycycline,South,166,157.285714285714,7.37,PharmaH,Capsule,Fever,183,56,Summer,215,6,2,57,1,100,32.4,87,86,1
2025-02-24,209,Aspirin,South,196,209.857142857143,8.12,PharmaI,Tablet,Cold,121,81,Summer,382,2,1,21,1,100,25.1,42,172,0
2025-02-24,210,Omeprazole,South,145,144.142857142857,28.46,PharmaJ,Capsule,Acidity,207,59,Summer,72,7,4,21,2,100,24,86,125,1
2025-02-25,201,Paracetamol,South,214,197.857142857143,23.43,PharmaA,Tablet,Flu,50,54,Summer,400,3,2,24,2,100,32.2,33,190,0
2025-02-25,202,Amoxicillin,South,167,155.714285714286,27.44,PharmaB,Capsule,Infection,185,53,Winter,259,6,3,98,1,100,28.1,63,186,1
2025-02-25,203,Ibuprofen,South,201,198.142857142857,29.78,PharmaC,Syrup,Pain,225,40,Summer,150,3,3,95,1,100,17.6,72,97,1
2025-02-25,204,Cetirizine,North,151,149.142857142857,7.18,PharmaD,Injection,Allergy,94,94,Winter,382,3,2,12,1,100,17.6,69,172,1
2025-02-25,205,Azithromycin,South,180,192.571428571429,8.53,PharmaE,Tablet,Bacterial Infection,150,47,Summer,447,2,3,67,1,100,27.9,35,145,1
2025-02-25,206,Metformin,North,154,148.571428571429,27.51,PharmaF,Tablet,Diabetes,246,76,Winter,185,7,3,5,1,100,24.8,68,154,1
2025-02-25,207,Loratadine,South,171,198.428571428571,8.13,PharmaG,Syrup,Hay Fever,149,90,Summer,495,2,3,71,2,100,27.5,53,74,1
2025-02-25,208,Doxycycline,South,157,158.714285714286,18.76,PharmaH,Capsule,Fever,110,88,Winter,131,4,3,32,1,100,21.2,60,149,0
2025-02-25,209,Aspirin,South,198,206.285714285714,10.36,PharmaI,Tablet,Cold,89,89,Winter,475,3,3,69,1,100,22.4,32,87,0
2025-02-25,210,Omeprazole,South,151,142.142857142857,26.18,PharmaJ,Capsule,Acidity,53,86,Winter,388,2,2,45,2,100,20.7,72,183,0
2025-02-26,201,Paracetamol,North,179,196.857142857143,22.3,PharmaA,Tablet,Flu,192,53,Summer,368,2,4,28,2,100,19.8,56,173,1
2025-02-26,202,Amoxicillin,North,152,155.285714285714,13.04,PharmaB,Capsule,Infection,126,33,Summer,362,5,5,6,2,100,24.1,30,154,1
2025-02-26,203,Ibuprofen,North,222,203.428571428571,5.25,PharmaC,Syrup,Pain,144,67,Summer,249,3,2,40,1,100,26.3,49,154,0
2025-02-26,204,Cetirizine,South,177,154.571428571429,14.99,PharmaD,Injection,Allergy,224,91,Summer,258,6,1,63,2,100,29.5,41,131,0
2025-02-26,205,Azithromycin,North,218,195.714285714286,14.4,PharmaE,Tablet,Bacterial Infection,228,72,Winter,353,4,2,30,1,100,17.4,74,65,0
2025-02-26,206,Metformin,South,138,146.142857142857,13.99,PharmaF,Tablet,Diabetes,38,40,Winter,334,2,4,30,2,100,26,88,156,1
2025-02-26,207,Loratadine,South,198,195.571428571429,24.68,PharmaG,Syrup,Hay Fever,121,50,Summer,126,3,3,42,1,100,34.5,39,191,1
2025-02-26,208,Doxycycline,North,160,157.857142857143,27.2,PharmaH,Capsule,Fever,141,96,Winter,433,2,1,50,2,100,15.1,80,171,1
2025-02-26,209,Aspirin,South,176,202.857142857143,25.8,PharmaI,Tablet,Cold,202,38,Winter,120,7,4,78,1,100,30.1,67,58,0
2025-02-26,210,Omeprazole,South,164,145,26.03,PharmaJ,Capsule,Acidity,210,35,Winter,288,3,2,86,2,100,32.3,58,88,0
2025-02-27,201,Paracetamol,North,203,197.857142857143,10.92,PharmaA,Tablet,Flu,126,57,Winter,427,3,2,89,2,100,21.7,84,146,1
2025-02-27,202,Amoxicillin,North,152,158.285714285714,6.68,PharmaB,Capsule,Infection,169,53,Summer,284,6,4,29,2,100,17.4,66,83,0
2025-02-27,203,Ibuprofen,North,206,205,22.02,PharmaC,Syrup,Pain,224,54,Summer,401,3,1,55,2,100,26.1,40,147,0
2025-02-27,204,Cetirizine,North,155,153.428571428571,26.35,PharmaD,Injection,Allergy,131,36,Summer,464,4,1,11,2,100,33.4,32,199,1
2025-02-27,205,Azithromycin,North,201,200.428571428571,9.93,PharmaE,Tablet,Bacterial Infection,109,73,Winter,153,5,1,22,2,100,21.3,54,96,0
2025-02-27,206,Metformin,North,143,145.428571428571,6.67,PharmaF,Tablet,Diabetes,199,91,Winter,131,5,1,63,1,100,23.3,62,109,1
2025-02-27,207,Loratadine,South,199,195,26.61,PharmaG,Syrup,Hay Fever,35,61,Summer,201,5,5,17,2,100,31.6,81,70,0
2025-02-27,208,Doxycycline,South,167,159.857142857143,13.73,PharmaH,Capsule,Fever,40,88,Summer,223,6,2,0,1,100,27.9,46,163,0
2025-02-27,209,Aspirin,South,204,203.428571428571,26.55,PharmaI,Tablet,Cold,132,62,Winter,313,7,2,48,2,100,18,40,136,1
2025-02-27,210,Omeprazole,North,157,147.285714285714,25.77,PharmaJ,Capsule,Acidity,228,36,Winter,56,3,4,83,2,100,20.1,37,195,1
2025-02-28,201,Paracetamol,South,200,201.857142857143,15.28,PharmaA,Tablet,Flu,162,61,Summer,443,3,4,44,1,100,25.5,89,134,0
2025-02-28,202,Amoxicillin,South,164,158.428571428571,28.93,PharmaB,Capsule,Infection,182,70,Winter,90,2,2,13,1,100,28.9,89,51,0
2025-02-28,203,Ibuprofen,South,223,207.857142857143,12.79,PharmaC,Syrup,Pain,106,94,Winter,151,6,1,92,2,100,21.3,49,62,0
2025-02-28,204,Cetirizine,South,145,154.571428571429,7.22,PharmaD,Injection,Allergy,34,94,Summer,242,6,2,5,2,100,23.8,74,172,0
2025-02-28,205,Azithromycin,South,193,202.142857142857,22.93,PharmaE,Tablet,Bacterial Infection,72,57,Summer,332,5,2,71,2,100,22.9,79,72,0
2025-02-28,206,Metformin,South,133,146,22.93,PharmaF,Tablet,Diabetes,197,97,Winter,417,3,5,78,1,100,32.3,87,100,0
2025-02-28,207,Loratadine,South,227,196.857142857143,10.97,PharmaG,Syrup,Hay Fever,124,71,Winter,444,4,4,37,1,100,29,62,55,1
2025-02-28,208,Doxycycline,South,162,162.571428571429,7.98,PharmaH,Capsule,Fever,120,98,Winter,228,3,4,53,2,100,33.7,61,158,0
2025-02-28,209,Aspirin,South,207,203,24.83,PharmaI,Tablet,Cold,116,75,Summer,345,6,1,62,1,100,24.4,40,143,1
2025-02-28,210,Omeprazole,North,150,148.857142857143,16.53,PharmaJ,Capsule,Acidity,47,48,Summer,208,5,1,54,2,100,25.6,63,85,0
2025-03-01,201,Paracetamol,North,197,200,17.58,PharmaA,Tablet,Flu,54,58,Summer,426,6,5,22,2,100,25.6,79,139,1
2025-03-01,202,Amoxicillin,South,163,159.714285714286,29.53,PharmaB,Capsule,Infection,165,65,Summer,463,2,2,3,1,100,23.9,32,176,0
2025-03-01,203,Ibuprofen,North,202,208.571428571429,22.44,PharmaC,Syrup,Pain,37,72,Summer,405,3,4,16,1,100,34.9,69,199,0
2025-03-01,204,Cetirizine,North,160,156.857142857143,22.05,PharmaD,Injection,Allergy,192,81,Summer,308,2,4,70,2,100,22.8,76,100,0
2025-03-01,205,Azithromycin,South,186,197.142857142857,23.16,PharmaE,Tablet,Bacterial Infection,69,60,Summer,490,7,3,11,2,100,31.9,72,182,1
2025-03-01,206,Metformin,South,157,147,18.71,PharmaF,Tablet,Diabetes,246,96,Summer,460,3,5,70,2,100,16.4,86,104,0
2025-03-01,207,Loratadine,South,210,203,12.72,PharmaG,Syrup,Hay Fever,75,61,Summer,396,7,4,6,2,100,33.3,87,120,0
2025-03-01,208,Doxycycline,North,162,163.142857142857,19.88,PharmaH,Capsule,Fever,50,51,Summer,383,2,1,17,2,100,24.7,33,170,1
2025-03-01,209,Aspirin,South,204,199.857142857143,20.53,PharmaI,Tablet,Cold,66,66,Winter,258,6,2,7,1,100,23,81,130,0
2025-03-01,210,Omeprazole,South,141,149,9.86,PharmaJ,Capsule,Acidity,131,39,Winter,138,6,4,97,1,100,25.8,77,111,1
2025-03-02,201,Paracetamol,South,225,205.428571428571,21.66,PharmaA,Tablet,Flu,179,43,Winter,377,2,5,57,1,100,31.7,59,125,1
2025-03-02,202,Amoxicillin,South,141,157,26.87,PharmaB,Capsule,Infection,216,32,Summer,149,5,2,3,2,100,26,42,125,1
2025-03-02,203,Ibuprofen,North,206,208.857142857143,22.25,PharmaC,Syrup,Pain,243,98,Winter,169,5,2,43,2,100,28.5,86,52,1
2025-03-02,204,Cetirizine,South,152,155,29.08,PharmaD,Injection,Allergy,87,57,Summer,198,7,4,57,1,100,31.8,77,65,0
2025-03-02,205,Azithromycin,North,195,195.142857142857,12.51,PharmaE,Tablet,Bacterial Infection,42,36,Summer,266,4,3,35,1,100,19.6,54,74,1
2025-03-02,206,Metformin,North,160,146.285714285714,5.98,PharmaF,Tablet,Diabetes,230,90,Summer,408,2,3,84,2,100,21.6,34,191,1
2025-03-02,207,Loratadine,North,211,203.428571428571,12.37,PharmaG,Syrup,Hay Fever,30,96,Summer,267,5,5,72,2,100,23.9,58,66,1
2025-03-02,208,Doxycycline,South,135,158.428571428571,25.76,PharmaH,Capsule,Fever,57,30,Winter,256,4,5,69,2,100,18.9,72,88,0
2025-03-02,209,Aspirin,North,198,197.571428571429,9.15,PharmaI,Tablet,Cold,139,69,Summer,266,7,4,78,2,100,20.6,42,131,0
2025-03-02,210,Omeprazole,North,163,153,10.27,PharmaJ,Capsule,Acidity,50,98,Summer,216,7,2,33,2,100,17.3,69,190,0
2025-03-03,201,Paracetamol,South,197,202.142857142857,14.18,PharmaA,Tablet,Flu,74,51,Winter,311,7,1,42,1,100,18.6,53,67,0
2025-03-03,202,Amoxicillin,South,155,156.285714285714,11.36,PharmaB,Capsule,Infection,199,47,Winter,426,6,2,60,1,100,21.2,59,197,1
2025-03-03,203,Ibuprofen,South,176,205.142857142857,6.16,PharmaC,Syrup,Pain,85,72,Winter,212,2,3,49,1,100,15.2,66,61,1
2025-03-03,204,Cetirizine,South,153,156.142857142857,9.07,PharmaD,Injection,Allergy,247,82,Winter,494,6,2,97,1,100,25.5,77,83,1
2025-03-03,205,Azithromycin,North,203,196.571428571429,28.18,PharmaE,Tablet,Bacterial Infection,153,58,Summer,393,4,1,64,1,100,24.2,46,55,0
2025-03-03,206,Metformin,South,158,149,8.96,PharmaF,Tablet,Diabetes,30,44,Winter,481,2,2,25,1,100,27.1,82,159,1
2025-03-03,207,Loratadine,South,195,201.571428571429,20.17,PharmaG,Syrup,Hay Fever,153,65,Winter,105,4,3,57,1,100,24.5,36,183,1
2025-03-03,208,Doxycycline,North,151,156.285714285714,8.43,PharmaH,Capsule,Fever,119,97,Summer,391,2,4,28,1,100,18.7,50,69,0
2025-03-03,209,Aspirin,North,186,196.142857142857,6.99,PharmaI,Tablet,Cold,246,49,Winter,467,5,5,14,1,100,16.9,54,122,0
